Customer Id,CUSTOMER NAME,CUSTOMER_LOCATION_ID,Division,Division Manager,GEO ZONE,customer_created_date,customer_updated_date
3049,CUSTOMER 3049,LOMG01047,Centroeste/Sudeste,Carolina Oliveira,Triangulo Mineiro,12/3/2020 6:58,5/7/2021 7:47
3052,CUSTOMER 3052,LOGO01069,Centroeste/Sudeste,Carolina Oliveira,Goiás,1/18/2021 11:22,5/21/2021 7:25
3055,CUSTOMER 3055,LOGO01070,Centroeste/Sudeste,Carolina Oliveira,Goiás,9/24/2020 5:59,9/29/2020 18:19
3058,CUSTOMER 3058,LOGO01071,Centroeste/Sudeste,Carolina Oliveira,Goiás,10/22/2020 6:01,10/24/2020 12:01
3061,CUSTOMER 3061,LOGO01072,Centroeste/Sudeste,Carolina Oliveira,Goiás,10/22/2020 6:01,10/24/2020 12:01
3064,CUSTOMER 3064,LOGO01073,Centroeste/Sudeste,Carolina Oliveira,Goiás,10/22/2020 6:01,10/24/2020 12:01
3067,CUSTOMER 3067,LOGO01074,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3070,CUSTOMER 3070,LOGO01075,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3073,CUSTOMER 3073,LOGO01076,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3076,CUSTOMER 3076,LOGO01077,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3079,CUSTOMER 3079,LOGO01078,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3082,CUSTOMER 3082,LOGO01079,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3085,CUSTOMER 3085,LOGO01080,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3088,CUSTOMER 3088,LOGO01081,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:58,12/5/2020 12:58
3091,CUSTOMER 3091,LOGO01082,Centroeste/Sudeste,Carolina Oliveira,Distrito Federal,12/3/2020 6:58,12/5/2020 12:58
3094,CUSTOMER 3094,LOMG01084,Norte/Nordeste,Juarez Silva,Contagem,10/22/2020 6:01,10/24/2020 12:01
3097,CUSTOMER 3097,LOSP01091,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
3100,CUSTOMER 3100,LOSP01094,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
3103,CUSTOMER 3103,LOSP01095,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
3106,CUSTOMER 3106,LOSP01096,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/6/2020 8:45
3109,CUSTOMER 3109,LOPR01098,Sul,Simon Klaus,Curitiba,12/3/2020 6:58,5/14/2021 8:17
3112,CUSTOMER 3112,LOSP01103,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
3115,CUSTOMER 3115,LOSP01112,Centroeste/Sudeste,Carolina Oliveira,Grande SP,9/24/2020 5:59,9/29/2020 18:19
3118,CUSTOMER 3118,LOSP01113,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/24/2020 12:01
3121,CUSTOMER 3121,LOSP01114,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/24/2020 12:01
3124,CUSTOMER 3124,LOSP01115,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/28/2020 13:02
3127,CUSTOMER 3127,LOSP01116,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,3/25/2021 5:13
3130,CUSTOMER 3130,LOSP01117,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,5/21/2021 10:37
3133,CUSTOMER 3133,LOSP01118,Centroeste/Sudeste,Carolina Oliveira,Grande SP,12/3/2020 6:58,4/5/2021 15:12
3136,CUSTOMER 3136,LOSP01121,Centroeste/Sudeste,Carolina Oliveira,Grande SP,12/3/2020 6:58,12/5/2020 12:58
3139,CUSTOMER 3139,LOSP01130,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3142,CUSTOMER 3142,LOSC01132,Sul,Simon Klaus,Interior SC,9/3/2020 6:02,9/29/2020 18:19
3145,CUSTOMER 3145,LOSC01133,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/16/2020 12:58
3148,CUSTOMER 3148,LOSC01134,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,5/1/2021 5:31
3151,CUSTOMER 3151,LOSP01151,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3154,CUSTOMER 3154,LOSP01152,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3157,CUSTOMER 3157,LOSP01153,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3160,CUSTOMER 3160,LOSP01154,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3163,CUSTOMER 3163,LOSP01155,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,3/12/2021 7:49
3166,CUSTOMER 3166,LOSP01156,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,3/15/2021 8:21
3169,CUSTOMER 3169,LOSP01157,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,12/5/2020 12:58
3172,CUSTOMER 3172,LOSP01158,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,12/6/2020 11:42
3175,CUSTOMER 3175,LOMG01166,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3178,CUSTOMER 3178,LOMG01167,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/25/2020 8:11
3181,CUSTOMER 3181,LOSC01170,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/6/2020 11:40
3184,CUSTOMER 3184,LOSC01171,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/5/2020 12:58
3187,CUSTOMER 3187,LOSP01173,Centroeste/Sudeste,Carolina Oliveira,Grande SP,9/24/2020 5:59,9/29/2020 18:19
3190,CUSTOMER 3190,LOSP01175,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/28/2020 13:00
3193,CUSTOMER 3193,LOSP01176,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,11/8/2020 11:48,11/12/2020 3:01
3196,CUSTOMER 3196,LOSP01183,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3199,CUSTOMER 3199,LOSP01184,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3202,CUSTOMER 3202,LOSP01185,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3205,CUSTOMER 3205,LOSP01186,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,3/31/2021 9:59
3208,CUSTOMER 3208,LOSP01188,Centroeste/Sudeste,Carolina Oliveira,Grande SP,9/24/2020 5:59,9/29/2020 18:19
3211,CUSTOMER 3211,LORJ01192,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,10/22/2020 6:01,10/24/2020 12:01
3214,CUSTOMER 3214,LORJ01193,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,10/22/2020 6:01,10/24/2020 12:01
3217,CUSTOMER 3217,LORJ01194,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:54,12/6/2020 8:58
3220,CUSTOMER 3220,LORJ01195,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/22/2020 9:43
3223,CUSTOMER 3223,LOSP01196,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3226,CUSTOMER 3226,LOSP01198,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3229,CUSTOMER 3229,LOSP01199,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3232,CUSTOMER 3232,LOSP01200,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3235,CUSTOMER 3235,LOSP01201,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3238,CUSTOMER 3238,LOMG01202,Centroeste/Sudeste,Carolina Oliveira,Contagem,9/24/2020 5:59,9/29/2020 18:19
3241,CUSTOMER 3241,LOMG01203,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/6/2020 12:20
3244,CUSTOMER 3244,LOMG01204,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/6/2020 14:45
3247,CUSTOMER 3247,LOMG01205,Centroeste/Sudeste,Carolina Oliveira,Contagem,12/3/2020 6:58,12/20/2020 10:36
3250,CUSTOMER 3250,LOSP01206,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3253,CUSTOMER 3253,LOSP01207,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3256,CUSTOMER 3256,LOSP01208,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3259,CUSTOMER 3259,LOSP01209,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3262,CUSTOMER 3262,LOSP01210,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,10/24/2020 12:01
3265,CUSTOMER 3265,LOSP01211,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,10/22/2020 6:01,12/6/2020 9:14
3268,CUSTOMER 3268,LOSP01212,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,3/26/2021 10:42
3271,CUSTOMER 3271,LOSP01213,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,12/5/2020 12:58
3274,CUSTOMER 3274,LOSP01214,Centroeste/Sudeste,Carolina Oliveira,Sorocaba,12/3/2020 6:58,12/6/2020 9:15
3277,CUSTOMER 3277,LOGO01215,Centroeste/Sudeste,Carolina Oliveira,Goiás,12/3/2020 6:54,12/6/2020 9:25
3280,CUSTOMER 3280,LOSP01220,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
3283,CUSTOMER 3283,LOPR01221,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/15/2020 7:12
3286,CUSTOMER 3286,LOPR01222,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/17/2020 7:34
3289,CUSTOMER 3289,LOSP01226,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
3292,CUSTOMER 3292,LOSP01227,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
3295,CUSTOMER 3295,LOSP01228,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
3298,CUSTOMER 3298,LOSP01229,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,1/9/2021 15:46
3301,CUSTOMER 3301,LOSP01230,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/6/2020 11:07
3304,CUSTOMER 3304,LOBA01233,Norte/Nordeste,Juarez Silva,Norte,12/3/2020 6:58,3/13/2021 9:44
3307,CUSTOMER 3307,LOSP01234,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3310,CUSTOMER 3310,LOSP01235,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3313,CUSTOMER 3313,LOSP01236,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3316,CUSTOMER 3316,LOSP01237,Centroeste/Sudeste,Carolina Oliveira,Interior SP,10/22/2020 6:01,10/24/2020 12:01
3319,CUSTOMER 3319,LOGO01241,Centroeste/Sudeste,Carolina Oliveira,Goiás,10/22/2020 6:01,10/24/2020 12:01
3322,CUSTOMER 3322,LOMG01245,Centroeste/Sudeste,Carolina Oliveira,Interior MG,12/3/2020 6:58,12/5/2020 12:58
3325,CUSTOMER 3325,LOSC01247,Sul,Simon Klaus,Interior SC,9/3/2020 6:02,9/29/2020 18:19
3328,CUSTOMER 3328,LOSC01248,Sul,Simon Klaus,Interior SC,9/3/2020 6:02,9/29/2020 18:19
3331,CUSTOMER 3331,LOSC01249,Sul,Simon Klaus,Interior SC,9/3/2020 6:02,9/29/2020 18:19
3334,CUSTOMER 3334,LOSC01250,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3337,CUSTOMER 3337,LOSC01251,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3340,CUSTOMER 3340,LOSC01252,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3343,CUSTOMER 3343,LOSC01253,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3346,CUSTOMER 3346,LOSC01254,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3349,CUSTOMER 3349,LOSC01255,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3352,CUSTOMER 3352,LOSC01256,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3355,CUSTOMER 3355,LOSC01257,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3358,CUSTOMER 3358,LOSC01258,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3361,CUSTOMER 3361,LOSC01259,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3364,CUSTOMER 3364,LOSC01260,Sul,Simon Klaus,Interior SC,10/22/2020 6:01,10/24/2020 12:01
3367,CUSTOMER 3367,LOSC01261,Sul,Simon Klaus,Interior SC,11/14/2020 7:13,11/17/2020 6:41
3370,CUSTOMER 3370,LOSC01262,Sul,Simon Klaus,Interior SC,12/3/2020 6:54,2/27/2021 15:48
3373,CUSTOMER 3373,LOSC01263,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/5/2020 12:58
3376,CUSTOMER 3376,LOSC01264,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/5/2020 12:58
3379,CUSTOMER 3379,LOSC01265,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,3/20/2021 8:38
3382,CUSTOMER 3382,LOSC01266,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/6/2020 9:29
3385,CUSTOMER 3385,LOSC01267,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/6/2020 11:38
3388,CUSTOMER 3388,LOSC01268,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/6/2020 11:40
3391,CUSTOMER 3391,LOSC01269,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,3/20/2021 8:23
3394,CUSTOMER 3394,LOSC01270,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,3/20/2021 8:34
3397,CUSTOMER 3397,LOSC01272,Sul,Simon Klaus,Interior SC,3/14/2021 14:25,4/9/2021 4:50
3400,CUSTOMER 3400,LOSC01273,Sul,Simon Klaus,Interior SC,4/4/2021 12:18,4/7/2021 11:55
3403,CUSTOMER 3403,LOMG01274,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3406,CUSTOMER 3406,LOSP01284,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,4/17/2021 13:33
3409,CUSTOMER 3409,LOBA01307,Norte/Nordeste,Juarez Silva,Bahia,9/24/2020 5:59,9/29/2020 18:19
3412,CUSTOMER 3412,LOBA01308,Norte/Nordeste,Juarez Silva,Norte,10/22/2020 6:01,10/25/2020 10:45
3415,CUSTOMER 3415,LOBA01309,Norte/Nordeste,Juarez Silva,Norte,3/31/2021 13:18,4/3/2021 12:43
3418,CUSTOMER 3418,LOSC01310,Sul,Simon Klaus,Interior SC,9/24/2020 5:59,9/29/2020 18:19
3421,CUSTOMER 3421,LOSP01314,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,6/1/2021 12:31
3424,CUSTOMER 3424,LOSP01315,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,6/1/2021 14:21
3427,CUSTOMER 3427,LOSP01316,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:50
3430,CUSTOMER 3430,LOSP01317,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3433,CUSTOMER 3433,LOSP01318,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3436,CUSTOMER 3436,LOSP01319,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3439,CUSTOMER 3439,LOSP01320,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,1/10/2021 14:13
3442,CUSTOMER 3442,LOSP01322,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3445,CUSTOMER 3445,LOSP01323,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3448,CUSTOMER 3448,LOSP01324,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3451,CUSTOMER 3451,LOSP01325,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3454,CUSTOMER 3454,LOSP01326,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3457,CUSTOMER 3457,LOSP01327,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3460,CUSTOMER 3460,LOSP01328,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3463,CUSTOMER 3463,LOSP01329,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3466,CUSTOMER 3466,LOSP01330,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3469,CUSTOMER 3469,LOSP01331,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3472,CUSTOMER 3472,LOSP01332,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3475,CUSTOMER 3475,LOSP01333,Centroeste/Sudeste,Carolina Oliveira,Campinas,10/22/2020 6:01,10/24/2020 12:01
3478,CUSTOMER 3478,LOSP01335,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3481,CUSTOMER 3481,LOSP01336,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/19/2020 16:41
3484,CUSTOMER 3484,LOSP01337,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,5/18/2021 15:12
3487,CUSTOMER 3487,LOSP01338,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/5/2020 12:58
3490,CUSTOMER 3490,LOSP01339,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 9:03
3493,CUSTOMER 3493,LOSP01340,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 11:37
3496,CUSTOMER 3496,LOSP01341,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3499,CUSTOMER 3499,LOES01342,Norte/Nordeste,Juarez Silva,Espírito Santo,12/3/2020 6:58,12/5/2020 12:58
3502,CUSTOMER 3502,LOES01343,Norte/Nordeste,Juarez Silva,Espírito Santo,4/7/2021 11:57,4/10/2021 11:19
3505,CUSTOMER 3505,LOPR01346,Sul,Simon Klaus,Maringa,10/22/2020 6:01,10/24/2020 12:01
3508,CUSTOMER 3508,LOPR01347,Sul,Simon Klaus,Maringa,10/22/2020 6:01,4/2/2021 10:08
3511,CUSTOMER 3511,LOPR01348,Sul,Simon Klaus,Maringa,12/3/2020 6:58,1/7/2021 11:27
3514,CUSTOMER 3514,LOPR01349,Sul,Simon Klaus,Maringa,12/3/2020 6:58,2/5/2021 11:24
3517,CUSTOMER 3517,LOPR01350,Sul,Simon Klaus,Maringa,12/3/2020 6:58,3/10/2021 6:06
3520,CUSTOMER 3520,LOPR01351,Sul,Simon Klaus,Maringa,12/3/2020 6:58,3/20/2021 12:20
3523,CUSTOMER 3523,LOPR01352,Sul,Simon Klaus,Maringa,12/3/2020 6:58,4/1/2021 5:26
3526,CUSTOMER 3526,LOPR01353,Sul,Simon Klaus,Maringa,12/8/2020 8:40,12/11/2020 8:01
3529,CUSTOMER 3529,LOPR01354,Sul,Simon Klaus,Maringa,1/4/2021 14:25,1/7/2021 13:46
3532,CUSTOMER 3532,LOGO01361,Centroeste/Sudeste,Carolina Oliveira,Goiás,9/24/2020 5:59,9/29/2020 18:19
3535,CUSTOMER 3535,LOGO01362,Centroeste/Sudeste,Carolina Oliveira,Goiás,10/22/2020 6:01,10/24/2020 12:01
3538,CUSTOMER 3538,LORJ01368,Centroeste/Sudeste,Carolina Oliveira,RJ Sul,12/3/2020 6:54,12/5/2020 12:54
3541,CUSTOMER 3541,LOMG01370,Centroeste/Sudeste,Carolina Oliveira,Vale Paraíba,12/3/2020 6:58,12/5/2020 12:58
3544,CUSTOMER 3544,LOSP01372,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/24/2020 12:01
3547,CUSTOMER 3547,LOPR01383,Sul,Simon Klaus,Maringa,9/3/2020 6:02,9/29/2020 18:19
3550,CUSTOMER 3550,LOPR01384,Sul,Simon Klaus,Maringa,12/3/2020 6:58,1/30/2021 13:45
3553,CUSTOMER 3553,LOMG01385,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/25/2020 8:39
3556,CUSTOMER 3556,LOPR01392,Sul,Simon Klaus,Maringa,12/3/2020 6:58,3/30/2021 10:02
3559,CUSTOMER 3559,LOPR01396,Sul,Simon Klaus,Maringa,10/22/2020 6:01,10/24/2020 12:01
3562,CUSTOMER 3562,LOPR01397,Sul,Simon Klaus,Maringa,10/22/2020 6:01,10/24/2020 12:01
3565,CUSTOMER 3565,LOPR01398,Sul,Simon Klaus,Maringa,10/22/2020 6:01,10/24/2020 12:01
3568,CUSTOMER 3568,LOPR01399,Sul,Simon Klaus,Maringa,10/22/2020 6:01,11/24/2020 12:23
3571,CUSTOMER 3571,LOPR01400,Sul,Simon Klaus,Maringa,10/22/2020 6:01,12/25/2020 11:34
3574,CUSTOMER 3574,LOPR01401,Sul,Simon Klaus,Maringa,10/22/2020 6:01,12/25/2020 11:39
3577,CUSTOMER 3577,LOPR01402,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/5/2020 12:58
3580,CUSTOMER 3580,LOPR01403,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/5/2020 12:58
3583,CUSTOMER 3583,LOPR01404,Sul,Simon Klaus,Maringa,12/3/2020 6:58,12/31/2020 10:42
3586,CUSTOMER 3586,LOPR01405,Sul,Simon Klaus,Maringa,12/3/2020 6:58,2/3/2021 12:05
3589,CUSTOMER 3589,LOPR01406,Sul,Simon Klaus,Maringa,12/3/2020 6:58,2/22/2021 9:40
3592,CUSTOMER 3592,LOPR01407,Sul,Simon Klaus,Maringa,12/3/2020 6:58,1/29/2021 13:52
3595,CUSTOMER 3595,LOPR01408,Sul,Simon Klaus,Maringa,1/2/2021 13:07,1/5/2021 12:30
3598,CUSTOMER 3598,LOPR01409,Sul,Simon Klaus,Maringa,2/9/2021 10:27,2/12/2021 12:12
3601,CUSTOMER 3601,LOBA01411,Norte/Nordeste,Juarez Silva,Bahia,9/24/2020 5:59,9/29/2020 18:19
3604,CUSTOMER 3604,LOSP01412,Centroeste/Sudeste,Carolina Oliveira,Interior SP,12/3/2020 6:58,12/5/2020 12:58
3607,CUSTOMER 3607,LOSP01415,Centroeste/Sudeste,Carolina Oliveira,Grande SP,10/22/2020 6:01,10/25/2020 11:10
3610,CUSTOMER 3610,LORJ01417,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,2/10/2021 12:26
3613,CUSTOMER 3613,LORJ01418,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3616,CUSTOMER 3616,LOSP01435,Centroeste/Sudeste,Carolina Oliveira,Interior SP,9/24/2020 5:59,9/29/2020 18:19
3619,CUSTOMER 3619,LOSP01436,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/3/2020 6:02,9/29/2020 18:19
3622,CUSTOMER 3622,LOSP01437,Centroeste/Sudeste,Carolina Oliveira,Campinas,9/24/2020 5:59,9/29/2020 18:19
3625,CUSTOMER 3625,LOSP01438,Centroeste/Sudeste,Carolina Oliveira,Campinas,12/3/2020 6:58,12/6/2020 8:41
3628,CUSTOMER 3628,LORS01439,Sul,Simon Klaus,Porto Alegre,12/3/2020 6:58,12/16/2020 12:03
3631,CUSTOMER 3631,LOMG01440,Norte/Nordeste,Juarez Silva,Contagem,9/24/2020 5:59,9/29/2020 18:19
3634,CUSTOMER 3634,LOSC01458,Sul,Simon Klaus,Interior SC,12/3/2020 6:58,12/5/2020 12:58
3637,CUSTOMER 3637,LORJ01477,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/5/2020 12:58
3640,CUSTOMER 3640,LORJ01478,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,12/6/2020 11:34
3643,CUSTOMER 3643,LORJ01479,Centroeste/Sudeste,Carolina Oliveira,RJ Interior,12/3/2020 6:58,1/14/2021 7:35
3646,CUSTOMER 3646,LORJ01480,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
3649,CUSTOMER 3649,LORJ01481,Centroeste/Sudeste,Carolina Oliveira,Rio de Janeiro,12/3/2020 6:58,12/5/2020 12:58
3652,CUSTOMER 3652,LOMG01487,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3655,CUSTOMER 3655,LOMG01488,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3658,CUSTOMER 3658,LOMG01489,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3661,CUSTOMER 3661,LOMG01490,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
3664,CUSTOMER 3664,LOMG01491,Centroeste/Sudeste,Carolina Oliveira,Contagem,10/22/2020 6:01,10/24/2020 12:01
